meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X110,0.9455645340344516,0.7282849626297531,0.6169133604913944,0.579752716762243,0.5407292272154118,0.507220543933472,0.48777770298594225,0.48417578614186985,0.48734749910719877,0.5184250703741969,0.5375763684950603,0.5703689434731618,0.5930186559910409,0.5787601161878824,0.7991334127670991,0.9807681611423202,0.9549340904750414,0.8890438449357939,0.7737832285958146,0.7011348538308466,0.6561302714365267,0.61293900077673,0.6160440594079328,0.7101872921577177,16.691320749985362,9.125705195870419,7.691853652915011,7.7813945980219845,7.383971668505781,7.363323799136625,8.857918378440118,6.339084212108071,6.323022505196014,6.306960798283956,192.52830726116002,177.09300691867278,156.6838674516024,146.72031914797216,127.29094380253727
X111,0.27900445858983036,0.2830080954243678,0.3182663771809878,0.32891113432363783,0.33114660044896405,0.3307975535138263,0.33116601827803993,0.3456410175171944,0.3574320063957337,0.3703730273369782,0.38339742607544997,0.3776225300038906,0.3783831704843371,0.3713959612684369,0.3771673550127008,0.3739048424987558,0.38044390897294134,0.3830050551378198,0.4085624870210355,0.40443521736722743,0.3972713142848374,0.39817722297894664,0.3781359735138319,0.3752925412104192,9.383249111981137,13.782637177750326,14.916097068443749,12.014827210932827,13.388263489499547,12.934519509121632,10.860790395691847,11.467125810175848,11.467125810175848,11.467125810175848,351.3674271587662,355.4809001154513,344.01377430527543,355.4809001154513,344.01377430527543
X116,0.5205558490659836,0.5425450563166976,0.5694530712518009,0.6064108317402004,0.6216943977805839,0.6277222272644029,0.6324005056379033,0.6524770201284624,0.6690987158977894,0.686124442033207,0.6905218698003215,0.7030665452080136,0.7187002483385349,0.7306973526301245,0.7407535909275247,0.7440914039727872,0.7426193400367507,0.7465557022019125,0.7551905025906721,0.7537986430798209,0.7425288069964276,0.7393827177641148,0.741900703765948,0.729265234056467,19.959977630307943,17.8587406017895,16.529142414419397,14.10648150741682,12.616938389647785,11.37181912824726,9.995746784796633,10.13328042908885,10.102678268949326,10.071985073058432,304.32565787316565,276.98802329352156,239.9376930111106,218.8832089294411,183.70722749748515
X120,0.48512609640298215,0.4894578350564947,0.5340042910106375,0.5862307915652731,0.6135510321127706,0.635447259306249,0.6531010048424237,0.6870193742723306,0.7321755005324159,0.7657840845884576,0.7846526560810261,0.8313994972238785,0.819293196756711,0.8271159609772221,0.8284375438242044,0.8351107158145383,0.9017905721516868,0.9454549440250095,0.922314737846639,0.907012110599374,0.9338001177794012,0.9290454382061039,0.9263168072720779,0.8669847972252711,22.33027794928364,31.563154021284873,32.2300887206008,28.02405110546169,30.646148893046764,28.826931454749996,25.117389018074476,29.502824064309195,29.50807595759728,29.50980033195136,886.5291004239922,914.8299412556346,885.3192979893238,914.8299412556346,885.3192979893238
X123,0.7419151472874657,0.7557174345012501,0.7815075323975861,0.8181715403343137,0.8339374704962927,0.8431485957883853,0.8633434067171941,0.9056914553365373,0.9573716131713574,0.9897499769620132,1.0005850834343732,0.9981604800461299,0.9984108667811115,1.0027738368462382,1.0092205304544628,1.0147313356194225,1.0260420543207487,1.047889095076165,1.073354249402643,1.091305054928988,1.093561125480432,1.0778404229645386,1.048781797842365,1.0070410644864185,17.866827555524488,11.72724621160679,12.593723836793263,17.72989855708684,19.04780389176738,21.692941570641477,18.725566166616176,14.267230957299088,14.21133138939908,14.155342312845251,426.8873380978544,374.55506077949656,311.2095011713309,268.611241641254,208.68322458593482
X124,0.6036507639429572,0.5600020228215377,0.5574060755845153,0.5821101661692915,0.5744905216118973,0.5601155712757089,0.5533753327382809,0.5644020582207561,0.5843567220843561,0.5973472697336545,0.6051435223697313,0.6174629054751307,0.6387740851133927,0.66139769526311,0.6751948512617851,0.676109187390395,0.6753683160020799,0.6828081753023584,0.6912688755922802,0.6972453224668782,0.6959830305646889,0.6920606126972082,0.6905532819804341,0.6783382309330639,29.543310950166255,31.37039950644312,33.19287845581741,30.668239929361583,28.929616761528305,24.710770987570157,20.32569945055419,18.732601910382755,18.670350329497033,18.607518245247203,558.5551333309166,504.4705750839106,430.46849886047295,385.16432256106697,315.0108351286889
X125,0.6853796515230672,0.6380975292502115,0.633333015524199,0.6518412176807303,0.6400171533721689,0.611761360759522,0.5916362001788905,0.5904382846794023,0.5990590750623779,0.6030281467449494,0.603538416446736,0.6178185710806805,0.6321519286998263,0.6525170752167542,0.6600391447615359,0.6550486626081828,0.6498296328410118,0.6624014359388826,0.6656416008193081,0.6684830235656554,0.6626472942460659,0.6540083986260236,0.6510621918607843,0.6358617696826241,23.921687754535228,19.80947329470967,19.980891213745636,18.743675348817593,17.209193625401074,15.774897401973673,13.923745785650336,14.045412629979221,14.027755595745075,14.01001445571355,427.8274489278376,413.9293009608633,384.31779083613566,380.3274667671502,351.79988677770365
X126,0.30563340155529783,0.2869241997642027,0.2818375010149943,0.28788903693513695,0.2725264729594014,0.2535508674875711,0.23959489078041865,0.2347204253921935,0.23478643234001773,0.23299068830174874,0.23217108509278267,0.23760444026018526,0.24989287561568324,0.27057488968766313,0.5154435820525858,0.7619033063165948,0.533623254771118,0.4967546734413279,0.44573055871067585,0.4255723931697306,0.3891326023315453,0.35339816118026723,0.3181529651028609,0.28458079079480336,11.384197360067734,5.499847359745526,5.2233758987621774,4.833178512501229,4.579107164488504,4.904819690778809,6.908955488280926,5.100097790973422,5.101981723668773,5.101377543530033,161.24287855136367,158.14725189190173,153.04572763732432,158.14725189190173,153.04572763732432
X130,0.2750660345417616,0.2678196030071503,0.26465092986512295,0.2817226014257145,0.2876808391709137,0.29588629103664543,0.3160103812143779,0.3245015779890677,0.34475696317436555,0.3621411966388422,0.38199965843882866,0.38736875670235543,0.3699255322431005,0.3543837840760724,0.34832859544708195,0.3638071956515747,0.3766517973089245,0.39901491995746463,0.40455788566298395,0.4031186243365563,0.43632746363566693,0.43614000536897174,0.41563210613589235,0.3822686358944858,8.236178420028677,8.125476468785697,8.825943693659369,7.869042493605697,7.67291146441266,6.73237554791562,7.365362572984317,7.170668000845527,7.175265449836535,7.179116249384401,222.61921537748864,225.92172494607286,221.29195622922887,231.41498458684484,226.60801393885785
X132,0.27462715872819926,0.25929613524357054,0.25329415291058177,0.26047653835699613,0.2658728126291546,0.2656195223867213,0.2766683274514495,0.3045970730106965,0.32033175987995866,0.3276483652562454,0.31798665019648636,0.3262071745178682,0.31297411899811567,0.309341451210394,0.31868445764806375,0.3156832964211048,0.35513741391941056,0.40833474477776477,0.40940127313671726,0.41770886448934386,0.420844403652731,0.40188325168939876,0.3760463878766357,0.3537179396274228,7.800560711097546,8.487590804554271,9.168085853534702,8.627358481432204,8.450583504171098,7.811544930682273,8.273458271860518,8.605785037415611,8.638250854063338,8.663859546784405,267.7162835438293,271.5419920451011,262.7849402595499,271.5444398840536,262.7849418245048
X133,0.19264234798068386,0.19300744758122693,0.19609949049992623,0.21255657838380393,0.22080922487643528,0.22621012367331067,0.23455724062233646,0.24659162308193575,0.26677092343966513,0.3072923391243968,0.2977796117548025,0.2839038069635143,0.27567793185342654,0.2707580164893194,0.27000279405011746,0.2701963930628107,0.27612397914594766,0.28900177375446556,0.2957711473441892,0.3048994887051275,0.30127479982329164,0.29480496722870164,0.2773728684099923,0.2659706644346612,5.918102523941025,6.663448826360259,7.525094415366221,7.570464869849728,7.347456558801798,7.103908120119064,7.071310830089886,6.5309478931922245,6.5389973731025925,6.544304722688353,200.66170685471482,205.88126885299562,201.57067381149932,210.69812368934157,206.23214623238758
X134,0.3886583661295789,0.34844847122555733,0.3212915912397976,0.32097585727897265,0.31357589182324863,0.30715225350133946,0.3025366814895474,0.31342072541361765,0.3321797969096386,0.3305011953011565,0.3192228305613669,0.3108066100282617,0.30910639945595897,0.3186822604025086,0.33212390961964855,0.33608161800880704,0.3489286263672883,0.3645648662028007,0.3869032654735731,0.3956434328419699,0.421439974636054,0.41252037140673226,0.3837613708258891,0.4191750280740791,8.841929012890958,8.015715421190317,8.21016563354201,7.637452835886763,7.257672974209793,6.864683296436633,7.756930707427334,7.372294958577743,7.372388302830488,7.372420697169278,228.1844601220979,228.5455753486657,221.17313743419257,228.5455753486657,221.17313743419257
X139,0.38742071782983356,0.3485783476409446,0.31996578410700893,0.32189485336454027,0.3158781443283284,0.31840636068303574,0.3173577340739636,0.3234442796439211,0.3450757126395587,0.3560195560880138,0.35615143977126407,0.35936232292597114,0.3364084313463854,0.3280543148392413,0.322068609068469,0.322431108455117,0.33105677008367873,0.3536079837338178,0.3722245495799331,0.3997564712791817,0.4509383357840504,0.48849477592755525,0.48842426627460506,0.44777568097186354,7.498142793445044,9.220105954870215,9.405360591689348,8.913589694071376,9.002645082816073,8.543675221506184,8.845901586257908,8.710153938728912,8.710167157372894,8.71017311245992,270.00389389253985,270.0155178383997,261.30533984361284,270.01551783839994,261.30533984361284
X140,0.42105636956556247,0.37377674123420956,0.3391206412885482,0.3402275923936324,0.33284085528107443,0.3334129637240119,0.3252745713673696,0.3354166949564038,0.3532306362851979,0.3723271004362201,0.37287714200241695,0.3681316575534016,0.3621294192045909,0.3481573525109013,0.35911624884736226,0.3585348194962103,0.3871023550057968,0.3953679799127591,0.4364288131940498,0.4554540454523325,0.4494227219134743,0.46630000112128084,0.48109539874968754,0.4258256072619163,8.679434957620568,11.895931437214625,12.158792191922883,12.071927093938147,12.05817386787293,11.801002187034776,11.523000819738314,10.784946483665097,10.781811351187944,10.781675760974004,337.05536663645285,337.96408632707124,330.1402516282445,344.3257670487481,336.29671685320324
X142,0.42968411847050747,0.39086292192097566,0.3662607170978593,0.3751643139993759,0.3721454659491866,0.3696264152899794,0.37163553861891935,0.3890885648614314,0.4127353496616104,0.41946085357178003,0.4444960948800464,0.44010468700323596,0.47185736633689346,0.4474902493737733,0.4466270635040301,0.44380677382796385,0.4614717972723883,0.4942454825647637,0.5244201084160706,0.5757139550959256,0.6400406933815497,0.6125417812696232,0.5814499316507207,0.5162804661209609,9.449871230786934,11.542965330797642,12.300148328212666,9.967127793437745,9.600156838402878,9.409784856310367,10.222504154293107,11.104284017839747,11.102303768799107,11.10119793520643,344.69348251895167,344.0937825733504,332.99398312718733,344.0937825647602,332.99398312718733
X143,0.20494584653020922,0.19876993312054833,0.19609887329737188,0.20305587087671106,0.20539616091452698,0.20658296851925245,0.20904017796533472,0.21349312438778245,0.2632652665281217,0.27490389385273023,0.2819270120476872,0.282926468858875,0.2860447268456205,0.28807232972493224,0.2959197875975731,0.2764490466206111,0.2691835298152375,0.2706379957871512,0.26798095243711656,0.30347868223332125,0.31475148525988283,0.33646261315514847,0.335713271297871,0.2945808044036405,5.214770795835115,6.212912266969962,6.437547139612876,5.68001072045655,6.080683023633347,5.834274655744335,6.105711364554981,6.282131405513005,6.289711506377669,6.298054901419975,198.20494748737926,205.4916765447209,207.0532206846328,222.4183128702015,223.4338364834992
X148,0.24707423314071436,0.22625472276855968,0.2129610079357495,0.21555788593198386,0.21506993789377285,0.2132376126476253,0.23237319843776422,0.25368136508592093,0.25786272156133755,0.27046746714259307,0.27143323889462223,0.28010511129325627,0.2773774108981958,0.2749796110366428,0.2747160744754346,0.2612528773910687,0.2635990990113432,0.29642961396003004,0.3095249272717979,0.34108156962521863,0.3616292545018452,0.36553483654122854,0.3236321219213114,0.30610802439109097,5.180804947940802,7.108869933030103,7.325869041809272,7.291703371770814,7.377471727984659,7.0933828077957175,7.082508011815941,6.3972940192858205,6.396781664056369,6.396574560359283,199.10807303119813,198.2894554546537,191.89302140772892,198.2894554546532,191.89302140772892
X149,0.27499765129028164,0.2663586973745544,0.2633959743857632,0.2798414507784271,0.28181968211225394,0.2893102983156184,0.2998162009237096,0.35280099971436063,0.3573183090886628,0.35175633383812444,0.36604185106160414,0.36118856962045987,0.35644119409839264,0.3511113588252439,0.351224463806246,0.35337559739109087,0.3653922897361369,0.38505184100792733,0.41021700894569085,0.4360294609742502,0.4461358876408654,0.42433159562807055,0.3956837036401711,0.36727413486394267,6.771652228138035,8.126023854673779,8.408526069747174,7.833986457656242,7.956989950287991,7.550299623259976,7.727386197077687,7.449683692619754,7.448042503425617,7.447185588333462,231.5130668785595,230.8337284283602,223.38747912304737,230.83372842714888,223.38747912304737
X155,0.4458720647093227,0.3621638490416972,0.341267239760248,0.36676866570410616,0.35492531199640787,0.3456818569925576,0.3376817160046068,0.34152283175839626,0.43136067929497995,0.4627915342905373,0.41562790827450463,0.3963071461498069,0.37150206657818796,0.358980229673177,0.3521272798959664,0.35045318062440467,0.35539169515714175,0.36734979895716435,0.38321817407078307,0.4303045066434945,0.4346743352286889,0.43166017058660877,0.43711631706312426,0.4676605468261239,6.617443451956699,8.06761909813099,8.502399999401897,8.003364623910489,7.940948344422981,7.875589976343349,7.763086286885635,7.809786068293759,7.8281582862909245,7.847994848653372,248.5586448162891,267.7673602863433,278.6984026415189,308.2093385076205,317.83580092161765
X157,0.20862175191251847,0.1966608257821662,0.18844330935514805,0.19782246627623373,0.20461563078986958,0.21109989646208122,0.2212654401054633,0.2336796421540293,0.23632173411928836,0.23553626641654252,0.23356223595961323,0.22880894752938305,0.23186869883207661,0.2377044499596715,0.2359281274650058,0.2412359561380212,0.2539664722728717,0.27711415869499284,0.2921045139457648,0.2979170769158707,0.3031185803454732,0.3133217518812289,0.2856774532576217,0.26068843683514714,5.482320642183726,6.4657503357114265,6.881220554307358,6.487352511758322,6.472910680755936,6.0308755720231435,6.185906126810481,5.641723488740459,5.6098381264316055,5.5830759509673635,172.93219113136314,168.75996968592273,163.2984028195446,168.74160019350867,163.29832236274828
X158,0.3590224953907335,0.33806929329693336,0.3317915937565638,0.37388401018578926,0.3813231622414289,0.39875802731497245,0.4131695223393404,0.4143479148838719,0.4435784998099134,0.4891942427903947,0.4821102242714997,0.46992073996169015,0.46364810296464265,0.44354386318238903,0.437285787969068,0.42197959170775057,0.42467940738132065,0.4515059608880837,0.5105447706869306,0.557669479664801,0.5558518831056536,0.5395111552354515,0.5475903736511135,0.5035546519538507,7.866260651314325,8.02329443861911,8.624503220588375,8.548458726184577,8.521615711234295,7.780231029871015,8.348726669573628,6.1360284639490805,6.103283943506079,6.084054483651742,195.73712151431562,187.7575293799711,181.700834357314,187.75752883589107,181.700834357314
X160,0.17979661673374772,0.17851007622691029,0.17908229041517856,0.18855878004000487,0.19316864423635488,0.1994716825085481,0.20543802004075606,0.21636641047696947,0.24895706224297875,0.24601639785942725,0.23800927455772575,0.2386564101967574,0.2332295391297618,0.23164216430283524,0.2314797374678813,0.23354468839035797,0.24136343682906153,0.24972491288717472,0.25750061784655487,0.267132994318062,0.2709282794330532,0.26411938287094133,0.2531855291645691,0.24278931129122183,5.035043102656563,6.213005548717247,6.573758406454831,6.261629934596864,6.261934284988311,5.991815384354088,6.096791349053376,6.44089522953542,6.472793535168544,6.498228782246602,200.76063094709224,204.54480143556137,197.9498587300432,204.54819048381717,197.9498617618228
X161,0.5121831464160351,0.462425478761192,0.4270087754866217,0.42253407165693774,0.4167212899724427,0.4153197100722862,0.4271473689891878,0.415036806366049,0.42919715338755215,0.45037804821940497,0.46855492926408887,0.46926877607810913,0.4714799613972511,0.47079537152968187,0.4737155895338608,0.4766967150587701,0.48572788663762445,0.501965234215887,0.549425792731919,0.5848649538706677,0.6113290224548877,0.5637716232689836,0.577128343876022,0.568731437256611,9.16259267093519,12.118930861022791,13.01833997627322,12.334169931180297,12.011161433105087,11.62692876805039,11.747162143914554,11.0323899416825,10.934474721745827,10.854597975099315,337.50532988289973,325.5494176454577,315.02683454510066,325.52768839986464,315.0267951409973
X163,0.20596252158302103,0.2102550977229966,0.2139922629597416,0.23239699030500482,0.24382929462781872,0.2632220769578296,0.29087001240294685,0.29555925246287384,0.31057324231407213,0.3036349872362637,0.29172359215938537,0.2768056944192622,0.26602266898604743,0.26026649938262747,0.2576194656322198,0.25721315435734604,0.2727316942963688,0.2748592982427053,0.2902781652650443,0.28731216819140304,0.2919007780668832,0.2909774686040085,0.30318199317794814,0.27876260814470133,4.78153588029457,6.434744962243092,6.779969820528834,6.666509617488829,6.573879669802432,6.156538370063344,6.094888384044633,5.764230642438643,5.762722838577236,5.760471415849622,177.53997191572586,174.89093394106368,166.27769165111349,168.74962878987574,160.33449310348468
X165,0.1969487935778718,0.19015897591928738,0.1886881969116609,0.2091549668384946,0.21718392432844658,0.23599450023522567,0.26018912729707694,0.2798589094798308,0.28371858805394556,0.26414225683502457,0.27416846544361506,0.25829789050130403,0.26235557214380467,0.2525827827613574,0.2522352847612982,0.2611514206505553,0.26860733483794563,0.2792414551505713,0.2972776034000316,0.27966347904332134,0.27493442031103876,0.2845096444075528,0.2762654547904706,0.2671320379995944,7.1008739221605595,7.002455728461312,6.913993287278187,6.770811371635496,6.505367651192222,5.859542117664926,6.425730337500702,6.996480025465276,7.015055007225354,7.0289698418695545,216.95721459248819,219.18578410851882,212.1155534424123,219.1860719288907,212.11555347957784
X166,0.5081033588201659,0.47070497195823907,0.44222685286667773,0.43964710250834144,0.431558221414156,0.425938533118488,0.42672202490789635,0.4417175869544856,0.437958685209914,0.4678236390716876,0.4941843816088152,0.48434502407500923,0.4705896775505315,0.44594042740306705,0.44025386369925046,0.46271089413979927,0.48819380229120224,0.5117253827756862,0.5362087944305751,0.5592120764944802,0.5787040672527695,0.6198417594052072,0.605998568347733,0.5785751373325296,11.084847402899179,12.490948153622353,13.168747285733419,12.539690477852808,12.349370304880736,11.510044783284563,12.098038715572944,11.456822637472515,11.459673939066546,11.463933299472986,358.7537182687612,361.5313732726467,354.79696443559305,371.71568656094126,364.6527514888094
X172,0.07698795716941298,0.08330736820233693,0.0874451444257941,0.10131597171009314,0.11233487172475234,0.12347776125394216,0.13973268254671004,0.14501445454178744,0.15186234580458519,0.1504179862922434,0.15341197349813238,0.15707153410113253,0.158746336555878,0.13701077013784724,0.13256954631112464,0.1293292236175356,0.13167229633517752,0.13937531817655832,0.1456300991067234,0.14795611002601555,0.1595434019672243,0.14308234748244208,0.13011487943604755,0.11355308401856504,3.077872726584195,2.502035879465076,2.778146376738868,2.446328392776616,2.318860159088776,2.173794590974431,2.570354574257509,2.609536387808655,2.610601789029648,2.611464328675635,80.94036062960198,81.06889914602671,78.45395161092743,81.0690836038688,78.45395187516384
X175,0.38832865187920573,0.3378812916469276,0.3073239982088148,0.33071044681838524,0.33404091099403965,0.33923667762727594,0.3498324709389894,0.37643926469227196,0.4045818566902839,0.4923579646383505,0.4726526261997852,0.42631860779311814,0.39669708297222406,0.38240187567446005,0.36969862220382277,0.3705154532140138,0.38299368372200215,0.41498366404586073,0.47759155055324665,0.5167376984734655,0.5366787857808004,0.5531170227873863,0.536198493588582,0.4693670709892683,8.328946478506786,8.38741795841044,9.095410815532105,8.457075320126233,8.216688120367557,8.11977123991121,9.009383599576212,8.872871857351342,8.878535142941212,8.88432419746163,277.5884412508244,282.12232293558736,278.373728991197,293.18338364621985,289.0779812918091
X176,0.24676635769399796,0.23258676632161973,0.22382910322943322,0.226123564264754,0.22859669503420382,0.22941996045401397,0.23427350411773917,0.24380270017898595,0.2810438157404357,0.3115269976089837,0.32112177298118144,0.2962977256026689,0.27861327840366945,0.26841889884562364,0.26366682289915055,0.2708456887160876,0.28932521942374445,0.32298028162672643,0.3758684791889734,0.4063769837963572,0.3851107852116945,0.3689456103861525,0.31339338408897444,0.30005089278012925,5.951013261314173,7.307820782600539,7.614556378186648,7.448753289555686,7.532983601703733,7.070957060182783,7.121980529559395,6.391941959346593,6.382774068816089,6.377124629332457,199.2544778001936,197.40966045169674,191.0416063473277,197.40965989223838,191.0416063473275
X177,0.3435923559319283,0.29536299154678475,0.2652282087611465,0.2646571764577691,0.25955804283097017,0.24610097220220573,0.2414495696539814,0.246894106579389,0.2671880855139905,0.2973673827450992,0.3289012007833171,0.32220732371108735,0.3449923627971576,0.30785563316176434,0.31041458765365837,0.3106118277236555,0.35844891338220153,0.34805989877169147,0.36535990252088424,0.41896559494334107,0.42101380048748416,0.427781383218812,0.39425850299603105,0.38032102738517326,6.348099789815315,7.1833822938895295,7.432235291777831,7.015878265515173,6.906076203789711,6.808115139958282,7.106446145724847,6.737233688699042,6.736107732284968,6.735648915127027,210.5144506948828,208.7953344401185,202.06000107108107,208.7953344401171,202.06000107108107
X178,0.39599897939775186,0.3513582217133307,0.3243851575054518,0.32206843433638,0.3171940100158833,0.3134913314057613,0.3710680944613523,0.3674729565701602,0.3746870145626362,0.3890204485682188,0.37694851033568794,0.37067405252374974,0.4095939752698977,0.37101669968904205,0.37586454558450755,0.4141648492316098,0.4200326687423228,0.4311033069662558,0.4501474448182731,0.4646486819755998,0.4462234050715895,0.43161176089219466,0.4286527611684038,0.4385828576374624,8.041691116859681,10.50737186460096,11.09533727072407,10.730789879340897,10.63128393515046,9.882704042209522,9.808695140627098,9.150380739274762,9.156349555227902,9.162350402473816,285.2401440928616,290.9401497304148,287.06551605217504,302.32858344408027,298.08658093636745
X183,0.17691327125013478,0.1772681464926164,0.17839137054462742,0.18046556223448607,0.1756970865591555,0.18030595997444104,0.18720218022994667,0.20586894302908243,0.20630912192560122,0.2218603647430917,0.22607598044606786,0.20714958672191353,0.1965540757232015,0.18939156359795117,0.18535527907051025,0.18415146149631706,0.1863865338075173,0.19247708607971675,0.20106850740460963,0.20694578421408977,0.20958384617062997,0.23903135429993816,0.22700860962989372,0.21684019878879746,3.9352180209635885,5.009739591215025,5.163532052185859,4.815085090317845,4.716883461982281,4.51130727421149,4.5460525326535866,4.5361927198695,4.5372899896547265,4.5379066698729735,140.37666493130592,140.69963731632402,136.1609393438365,140.6996373219644,136.1609393438365
X186,0.24449352397131974,0.23660917853181246,0.23299450409981765,0.23737414121798237,0.23132584216502908,0.22806395380597416,0.2293047255634918,0.24298415189848588,0.2600592437532484,0.3176316498905928,0.3884736139095686,0.3269388973615933,0.3062145392502842,0.30850610827038993,0.2911384248052451,0.2922183584409529,0.2977750625899225,0.31481016297590514,0.3554458400010902,0.3613683993969919,0.3713834488773644,0.37878953805705323,0.3251554601136629,0.30348421041156115,5.633242030386031,7.024439662888517,7.275978432838155,6.948241901815642,6.766661000418276,6.119650056314517,6.469015240643574,5.9935319373163205,5.972345939266888,5.9541320087308165,184.1905248361606,181.14616690327614,175.27557001517067,181.11782198892158,175.27530891211188
X187,0.2206330864318953,0.20919850678450666,0.20090012650073819,0.21109672767547116,0.20845478929242006,0.20823046654001107,0.2181257194682353,0.21682297961251823,0.24309815719451455,0.25092345452961745,0.2440732967333718,0.23886983889094496,0.23502426418911354,0.2331055632551278,0.23643061334895124,0.24299430886544982,0.24948467632328755,0.2569954680768892,0.2705260550282522,0.3012849073886186,0.3202740499924458,0.3250728621648813,0.29800083961244295,0.2760160538939732,4.957329444759884,6.677388721070899,6.93602322506224,6.972832875265135,7.034127356773905,6.9071615999621985,6.878664153448499,6.866231226047903,6.87340671446602,6.880827689654035,214.99626245002548,222.08074322396016,221.9226167302363,236.5593313519285,235.93415362833503
X192,0.17795576700768978,0.16475324680901443,0.15901477048727897,0.17038643912009221,0.180326408979238,0.19917379528038298,0.1998639269877766,0.2038276169211397,0.26144988123785523,0.2680375847004026,0.2610862037782046,0.24048921722268568,0.2317006942143432,0.22669201961669214,0.21685976964526116,0.21552320269645958,0.2457637544364275,0.25417443939476825,0.2663041300976271,0.2734128790319671,0.3070734828805791,0.30522182440160983,0.2957926703333955,0.259169374333546,6.0322479156137705,5.70135177659298,5.842193745125029,5.466341423414892,5.264960097425467,4.659202437661687,5.1750613022906045,4.832685098137024,4.799485372925601,4.770066562346645,145.212323464909,125.39048009950251,104.14950663370743,89.8519740115363,69.75753985142563
X194,0.1539806222048622,0.15106919563970989,0.14907727265218423,0.15851190980610713,0.17233835101358375,0.17548631532338949,0.18661504229876458,0.20397235696460564,0.20694117345418167,0.21183901434090346,0.20648668340362264,0.2017893392196545,0.1980309444079579,0.1959523227055927,0.19465225173373832,0.1958320805252856,0.20431538392462656,0.222660223795189,0.2573377614479652,0.2648010106561748,0.26570940618857963,0.24484225480711208,0.22382851342337026,0.20266082258598575,4.941595161764194,4.619078628191476,4.840296132631696,4.769001591696655,4.4931740006431475,4.0678662141400554,4.537482342870206,4.885231685889831,4.922597796577075,4.956649926978595,155.91369560212044,164.02028838630517,159.16940836746167,164.5012435824533,159.1962766029229
X195,0.30555964042667594,0.2904521330529562,0.27918341420570836,0.2934777159118623,0.2994101529046226,0.30635459361896616,0.314300787159151,0.33460000493300857,0.3463844394522728,0.33939040150066646,0.3240583457492286,0.3363028207044546,0.3344675218006219,0.3406072960286691,0.34024098153003296,0.3414776285188036,0.35142184125164677,0.36987301277549645,0.3719727820508206,0.37460157887693113,0.392719832753193,0.39212707238673983,0.38324321855998755,0.377649922702502,6.28990041518115,8.13184771833186,8.33936548777244,8.043991121344586,8.045579654786927,7.830239366657132,7.823195264006939,7.598251129682995,7.59686898040025,7.596251877173902,236.74384557892583,235.4683773460534,227.87262323809898,235.46837734603557,227.87262323809898
X196,0.3539126477949502,0.3455400584982429,0.33934782612716996,0.370527044701713,0.3786832731437027,0.40236695686291124,0.4149325046917304,0.44375741395019513,0.4602137664906656,0.46130178687703616,0.45496156632055346,0.44618637308301645,0.44025674920454977,0.43787143374024307,0.43360226653862727,0.4416716106987797,0.4574054928242465,0.4787847935491683,0.4983808954089308,0.48430693546177195,0.46790627853138184,0.4623930159099813,0.4783594288050812,0.4635985029228781,8.124611794053276,11.681223056099029,12.094758445436673,11.950405511533065,12.034371776400455,11.61297558048517,11.430535038344782,10.725341586364046,10.723985078793143,10.723299819864083,333.06049938783747,332.4006080054102,321.6780077467622,332.40060800498765,321.6780077467622
X200,0.23642260250037966,0.22268232818086736,0.21460798531257605,0.22002708676194116,0.22605545564397023,0.22909244570854825,0.2308171426295777,0.23811421289096357,0.2614831270426718,0.297420808520321,0.31263639465153203,0.29684854098834723,0.2903565936745107,0.30820301663912936,0.3226982459269988,0.3066371190208652,0.3293336212702994,0.3590451386448831,0.3473969415113811,0.36561477721669394,0.3479481460354849,0.31740548488601383,0.3233972847579659,0.29485607557764143,5.432903225321363,6.338658239760358,6.727406029883283,6.662144513070253,6.70249919658078,6.070474979180559,6.3857905616611825,5.373419428011606,5.327603978259439,5.292283602982549,165.76893672738726,160.3775778285998,155.20246748760613,160.37588252011008,155.202466954735
X201,0.25317995684962197,0.23433894399961402,0.2235490939678892,0.22715820065554268,0.22490634867019788,0.22436739777185757,0.22731008059891256,0.23822491648722016,0.29849851978197717,0.3085892722452719,0.2989924889322845,0.2806264270727151,0.28772178728825115,0.2988648349586561,0.306948519996585,0.31999695565358577,0.33710772433661235,0.3272707409004588,0.30798398344913447,0.3148124036882363,0.35265612592171214,0.34953149159311725,0.352147633862029,0.3220139829551459,7.262433208899375,8.626361466212423,8.838037487777433,7.966225843700558,8.030564283217737,7.640458616796525,8.169259156662829,7.7495657742981905,7.754185451490014,7.7588451195380745,242.4295625716485,245.88543116340176,242.2306082889714,254.7244926338054,250.78453874420038
